#ProbShared	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-x-monotone-35-42	0	97	2988	987	15	10522063070	41041.891861	41045.636476	
random-x-monotone-35-42	0	97	2988	987	17	5546457668	48586.223002	48586.223002	
random-x-monotone-35-42	0	97	2988	987	19	3142076873	55465.539750	55465.539750	
random-x-monotone-35-42	0	97	2988	987	21	5096154747	61014.384810	61019.829535	
random-x-monotone-35-42	0	97	2988	987	23	2103842768	67282.193913	67282.193913	
random-x-monotone-35-42	0	97	2988	987	25	1421841880	73130.538161	73130.538161	
random-x-monotone-35-42	1	100	3210	1060	15	15862862763	42865.919718	42866.058265	
random-x-monotone-35-42	1	100	3210	1060	17	8229313721	49705.958703	49705.958703	
random-x-monotone-35-42	1	100	3210	1060	19	4057781530	57460.920166	57460.920166	
random-x-monotone-35-42	1	100	3210	1060	21	3481341608	64011.182468	64011.182468	
random-x-monotone-35-42	1	100	3210	1060	23	1986228622	69814.203103	69814.203103	
random-x-monotone-35-42	1	100	3210	1060	25	1154135093	76127.335819	76127.335819	
von_koch-random-35-5	0	100	2695	881	15	32589283084	46079.890491	46081.451900	
von_koch-random-35-5	0	100	2695	881	17	17711610345	52758.118448	52758.118448	
von_koch-random-35-5	0	100	2695	881	19	15815319977	59467.770337	59467.770337	
von_koch-random-35-5	0	100	2695	881	21	6266445696	66696.765679	66702.172301	
von_koch-random-35-5	0	100	2695	881	23	5575665212	72598.326579	72598.326579	
von_koch-random-35-5	0	100	2695	881	25	4122910867	78724.757890	78724.757890	
von_koch-random-35-5	1	104	2882	942	15	58966263989	47463.539934	47465.494412	
von_koch-random-35-5	1	104	2882	942	17	27151594297	54747.562301	54747.589152	
von_koch-random-35-5	1	104	2882	942	19	20388449373	61655.783288	61661.446943	
von_koch-random-35-5	1	104	2882	942	21	8558894465	69067.133151	69067.133151	
von_koch-random-35-5	1	104	2882	942	23	4639023366	76177.942200	76177.942200	
von_koch-random-35-5	1	104	2882	942	25	6102969101	82323.802967	82323.802967	
von_koch-random-35-2	0	100	3078	1010	15	33887369088	5053.157134	5053.517823	
von_koch-random-35-2	0	100	3078	1010	17	47049062517	5785.065281	5785.553968	
von_koch-random-35-2	0	100	3078	1010	19	21186184261	6516.355685	6516.355685	
von_koch-random-35-2	0	100	3078	1010	21	17953261040	7284.827835	7284.827835	
von_koch-random-35-2	0	100	3078	1010	23	12773018788	8033.981227	8034.435637	
von_koch-random-35-2	0	100	3078	1010	25	7408158008	8875.589032	8875.589032	
von_koch-random-35-2	1	104	3285	1078	15	50684864616	5239.447231	5239.447231	
von_koch-random-35-2	1	104	3285	1078	17	46132543858	6004.596918	6004.596918	
von_koch-random-35-2	1	104	3285	1078	19	19277279645	6702.645781	6702.645781	
von_koch-random-35-2	1	104	3285	1078	21	22185761484	7467.795469	7467.795469	
von_koch-random-35-2	1	104	3285	1078	23	12378247796	8253.512863	8253.512863	
von_koch-random-35-2	1	104	3285	1078	25	6494678332	9095.120669	9095.120669	
